package,link_text,url,link
ToxicoGx,Text,../news/ToxicoGx/NEWS,https://bioconductor.org/packages/release/bioc/news/ToxicoGx/NEWS
TPP,PDF,../vignettes/TPP/inst/doc/TPP_introduction_1D.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TPP/inst/doc/TPP_introduction_1D.pdf
TPP,PDF,../vignettes/TPP/inst/doc/TPP_introduction_2D.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TPP/inst/doc/TPP_introduction_2D.pdf
TPP,PDF,../vignettes/TPP/inst/doc/NPARC_analysis_of_TPP_TR_data.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TPP/inst/doc/NPARC_analysis_of_TPP_TR_data.pdf
TPP,PDF,../manuals/TPP/man/TPP.pdf,https://bioconductor.org/packages/release/bioc/manuals/TPP/man/TPP.pdf
TPP,Text,../news/TPP/NEWS,https://bioconductor.org/packages/release/bioc/news/TPP/NEWS
TPP2D,HTML,../vignettes/TPP2D/inst/doc/TPP2D.html,https://bioconductor.org/packages/release/bioc/vignettes/TPP2D/inst/doc/TPP2D.html
TPP2D,PDF,../manuals/TPP2D/man/TPP2D.pdf,https://bioconductor.org/packages/release/bioc/manuals/TPP2D/man/TPP2D.pdf
TPP2D,Text,../news/TPP2D/NEWS,https://bioconductor.org/packages/release/bioc/news/TPP2D/NEWS
tracktables,PDF,../vignettes/tracktables/inst/doc/tracktables.pdf,https://bioconductor.org/packages/release/bioc/vignettes/tracktables/inst/doc/tracktables.pdf
tracktables,PDF,../manuals/tracktables/man/tracktables.pdf,https://bioconductor.org/packages/release/bioc/manuals/tracktables/man/tracktables.pdf
tracktables,Text,../news/tracktables/NEWS,https://bioconductor.org/packages/release/bioc/news/tracktables/NEWS
trackViewer,HTML,../vignettes/trackViewer/inst/doc/changeTracksStyles.html,https://bioconductor.org/packages/release/bioc/vignettes/trackViewer/inst/doc/changeTracksStyles.html
trackViewer,HTML,../vignettes/trackViewer/inst/doc/dandelionPlot.html,https://bioconductor.org/packages/release/bioc/vignettes/trackViewer/inst/doc/dandelionPlot.html
trackViewer,HTML,../vignettes/trackViewer/inst/doc/lollipopPlot.html,https://bioconductor.org/packages/release/bioc/vignettes/trackViewer/inst/doc/lollipopPlot.html
trackViewer,HTML,../vignettes/trackViewer/inst/doc/trackViewer.html,https://bioconductor.org/packages/release/bioc/vignettes/trackViewer/inst/doc/trackViewer.html
trackViewer,HTML,../vignettes/trackViewer/inst/doc/plotInteractionData.html,https://bioconductor.org/packages/release/bioc/vignettes/trackViewer/inst/doc/plotInteractionData.html
trackViewer,PDF,../manuals/trackViewer/man/trackViewer.pdf,https://bioconductor.org/packages/release/bioc/manuals/trackViewer/man/trackViewer.pdf
trackViewer,Text,../news/trackViewer/NEWS,https://bioconductor.org/packages/release/bioc/news/trackViewer/NEWS
tradeSeq,HTML,../vignettes/tradeSeq/inst/doc/multipleConditions.html,https://bioconductor.org/packages/release/bioc/vignettes/tradeSeq/inst/doc/multipleConditions.html
tradeSeq,HTML,../vignettes/tradeSeq/inst/doc/Monocle.html,https://bioconductor.org/packages/release/bioc/vignettes/tradeSeq/inst/doc/Monocle.html
tradeSeq,HTML,../vignettes/tradeSeq/inst/doc/fitGAM.html,https://bioconductor.org/packages/release/bioc/vignettes/tradeSeq/inst/doc/fitGAM.html
tradeSeq,HTML,../vignettes/tradeSeq/inst/doc/tradeSeq.html,https://bioconductor.org/packages/release/bioc/vignettes/tradeSeq/inst/doc/tradeSeq.html
tradeSeq,PDF,../manuals/tradeSeq/man/tradeSeq.pdf,https://bioconductor.org/packages/release/bioc/manuals/tradeSeq/man/tradeSeq.pdf
tradeSeq,Text,../news/tradeSeq/NEWS,https://bioconductor.org/packages/release/bioc/news/tradeSeq/NEWS
TrajectoryGeometry,HTML,../vignettes/TrajectoryGeometry/inst/doc/SingleCellTrajectoryAnalysis.html,https://bioconductor.org/packages/release/bioc/vignettes/TrajectoryGeometry/inst/doc/SingleCellTrajectoryAnalysis.html
TrajectoryGeometry,HTML,../vignettes/TrajectoryGeometry/inst/doc/TrajectoryGeometry.html,https://bioconductor.org/packages/release/bioc/vignettes/TrajectoryGeometry/inst/doc/TrajectoryGeometry.html
TrajectoryGeometry,PDF,../manuals/TrajectoryGeometry/man/TrajectoryGeometry.pdf,https://bioconductor.org/packages/release/bioc/manuals/TrajectoryGeometry/man/TrajectoryGeometry.pdf
TrajectoryGeometry,Text,../news/TrajectoryGeometry/NEWS,https://bioconductor.org/packages/release/bioc/news/TrajectoryGeometry/NEWS
TrajectoryUtils,HTML,../vignettes/TrajectoryUtils/inst/doc/overview.html,https://bioconductor.org/packages/release/bioc/vignettes/TrajectoryUtils/inst/doc/overview.html
TrajectoryUtils,PDF,../manuals/TrajectoryUtils/man/TrajectoryUtils.pdf,https://bioconductor.org/packages/release/bioc/manuals/TrajectoryUtils/man/TrajectoryUtils.pdf
transcriptogramer,HTML,../vignettes/transcriptogramer/inst/doc/transcriptogramer.html,https://bioconductor.org/packages/release/bioc/vignettes/transcriptogramer/inst/doc/transcriptogramer.html
transcriptogramer,PDF,../manuals/transcriptogramer/man/transcriptogramer.pdf,https://bioconductor.org/packages/release/bioc/manuals/transcriptogramer/man/transcriptogramer.pdf
transcriptogramer,Text,../news/transcriptogramer/NEWS,https://bioconductor.org/packages/release/bioc/news/transcriptogramer/NEWS
transcriptR,HTML,../vignettes/transcriptR/inst/doc/transcriptR.html,https://bioconductor.org/packages/release/bioc/vignettes/transcriptR/inst/doc/transcriptR.html
transcriptR,PDF,../manuals/transcriptR/man/transcriptR.pdf,https://bioconductor.org/packages/release/bioc/manuals/transcriptR/man/transcriptR.pdf
transcriptR,Text,../news/transcriptR/NEWS,https://bioconductor.org/packages/release/bioc/news/transcriptR/NEWS
transformGamPoi,HTML,../vignettes/transformGamPoi/inst/doc/transformGamPoi.html,https://bioconductor.org/packages/release/bioc/vignettes/transformGamPoi/inst/doc/transformGamPoi.html
transformGamPoi,PDF,../manuals/transformGamPoi/man/transformGamPoi.pdf,https://bioconductor.org/packages/release/bioc/manuals/transformGamPoi/man/transformGamPoi.pdf
transformGamPoi,Text,../news/transformGamPoi/NEWS,https://bioconductor.org/packages/release/bioc/news/transformGamPoi/NEWS
transite,HTML,../vignettes/transite/inst/doc/spma.html,https://bioconductor.org/packages/release/bioc/vignettes/transite/inst/doc/spma.html
transite,PDF,../manuals/transite/man/transite.pdf,https://bioconductor.org/packages/release/bioc/manuals/transite/man/transite.pdf
transite,Text,../news/transite/NEWS,https://bioconductor.org/packages/release/bioc/news/transite/NEWS
tRanslatome,PDF,../vignettes/tRanslatome/inst/doc/tRanslatome_package.pdf,https://bioconductor.org/packages/release/bioc/vignettes/tRanslatome/inst/doc/tRanslatome_package.pdf
tRanslatome,PDF,../manuals/tRanslatome/man/tRanslatome.pdf,https://bioconductor.org/packages/release/bioc/manuals/tRanslatome/man/tRanslatome.pdf
transomics2cytoscape,HTML,../vignettes/transomics2cytoscape/inst/doc/transomics2cytoscape.html,https://bioconductor.org/packages/release/bioc/vignettes/transomics2cytoscape/inst/doc/transomics2cytoscape.html
transomics2cytoscape,PDF,../manuals/transomics2cytoscape/man/transomics2cytoscape.pdf,https://bioconductor.org/packages/release/bioc/manuals/transomics2cytoscape/man/transomics2cytoscape.pdf
transomics2cytoscape,Text,../news/transomics2cytoscape/NEWS,https://bioconductor.org/packages/release/bioc/news/transomics2cytoscape/NEWS
TransView,PDF,../vignettes/TransView/inst/doc/TransView.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TransView/inst/doc/TransView.pdf
TransView,PDF,../manuals/TransView/man/TransView.pdf,https://bioconductor.org/packages/release/bioc/manuals/TransView/man/TransView.pdf
TransView,Text,../news/TransView/NEWS,https://bioconductor.org/packages/release/bioc/news/TransView/NEWS
traseR,PDF,../vignettes/traseR/inst/doc/traseR.pdf,https://bioconductor.org/packages/release/bioc/vignettes/traseR/inst/doc/traseR.pdf
traseR,PDF,../manuals/traseR/man/traseR.pdf,https://bioconductor.org/packages/release/bioc/manuals/traseR/man/traseR.pdf
traviz,HTML,../vignettes/traviz/inst/doc/slingshot.html,https://bioconductor.org/packages/release/bioc/vignettes/traviz/inst/doc/slingshot.html
traviz,HTML,../vignettes/traviz/inst/doc/traviz.html,https://bioconductor.org/packages/release/bioc/vignettes/traviz/inst/doc/traviz.html
traviz,PDF,../manuals/traviz/man/traviz.pdf,https://bioconductor.org/packages/release/bioc/manuals/traviz/man/traviz.pdf
TreeAndLeaf,HTML,../vignettes/TreeAndLeaf/inst/doc/TreeAndLeaf.html,https://bioconductor.org/packages/release/bioc/vignettes/TreeAndLeaf/inst/doc/TreeAndLeaf.html
TreeAndLeaf,PDF,../manuals/TreeAndLeaf/man/TreeAndLeaf.pdf,https://bioconductor.org/packages/release/bioc/manuals/TreeAndLeaf/man/TreeAndLeaf.pdf
TreeAndLeaf,Text,../news/TreeAndLeaf/NEWS,https://bioconductor.org/packages/release/bioc/news/TreeAndLeaf/NEWS
treeio,HTML,../vignettes/treeio/inst/doc/treeio.html,https://bioconductor.org/packages/release/bioc/vignettes/treeio/inst/doc/treeio.html
treeio,PDF,../manuals/treeio/man/treeio.pdf,https://bioconductor.org/packages/release/bioc/manuals/treeio/man/treeio.pdf
treeio,Text,../news/treeio/NEWS,https://bioconductor.org/packages/release/bioc/news/treeio/NEWS
treekoR,HTML,../vignettes/treekoR/inst/doc/vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/treekoR/inst/doc/vignette.html
treekoR,PDF,../manuals/treekoR/man/treekoR.pdf,https://bioconductor.org/packages/release/bioc/manuals/treekoR/man/treekoR.pdf
treekoR,Text,../news/treekoR/NEWS,https://bioconductor.org/packages/release/bioc/news/treekoR/NEWS
TreeSummarizedExperiment,HTML,../vignettes/TreeSummarizedExperiment/inst/doc/Introduction_to_treeSummarizedExperiment.html,https://bioconductor.org/packages/release/bioc/vignettes/TreeSummarizedExperiment/inst/doc/Introduction_to_treeSummarizedExperiment.html
TreeSummarizedExperiment,HTML,../vignettes/TreeSummarizedExperiment/inst/doc/The_combination_of_multiple_TSEs.html,https://bioconductor.org/packages/release/bioc/vignettes/TreeSummarizedExperiment/inst/doc/The_combination_of_multiple_TSEs.html
TreeSummarizedExperiment,PDF,../manuals/TreeSummarizedExperiment/man/TreeSummarizedExperiment.pdf,https://bioconductor.org/packages/release/bioc/manuals/TreeSummarizedExperiment/man/TreeSummarizedExperiment.pdf
TREG,HTML,../vignettes/TREG/inst/doc/finding_Total_RNA_Expression_Genes.html,https://bioconductor.org/packages/release/bioc/vignettes/TREG/inst/doc/finding_Total_RNA_Expression_Genes.html
TREG,PDF,../manuals/TREG/man/TREG.pdf,https://bioconductor.org/packages/release/bioc/manuals/TREG/man/TREG.pdf
TREG,Text,../news/TREG/NEWS,https://bioconductor.org/packages/release/bioc/news/TREG/NEWS
Trendy,PDF,../vignettes/Trendy/inst/doc/Trendy_vignette.pdf,https://bioconductor.org/packages/release/bioc/vignettes/Trendy/inst/doc/Trendy_vignette.pdf
Trendy,PDF,../manuals/Trendy/man/Trendy.pdf,https://bioconductor.org/packages/release/bioc/manuals/Trendy/man/Trendy.pdf
Trendy,Text,../news/Trendy/NEWS,https://bioconductor.org/packages/release/bioc/news/Trendy/NEWS
TRESS,PDF,../manuals/TRESS/man/TRESS.pdf,https://bioconductor.org/packages/release/bioc/manuals/TRESS/man/TRESS.pdf
TRESS,Text,../news/TRESS/NEWS,https://bioconductor.org/packages/release/bioc/news/TRESS/NEWS
tricycle,HTML,../vignettes/tricycle/inst/doc/tricycle.html,https://bioconductor.org/packages/release/bioc/vignettes/tricycle/inst/doc/tricycle.html
tricycle,PDF,../manuals/tricycle/man/tricycle.pdf,https://bioconductor.org/packages/release/bioc/manuals/tricycle/man/tricycle.pdf
tricycle,Text,../news/tricycle/NEWS,https://bioconductor.org/packages/release/bioc/news/tricycle/NEWS
trigger,PDF,../vignettes/trigger/inst/doc/trigger.pdf,https://bioconductor.org/packages/release/bioc/vignettes/trigger/inst/doc/trigger.pdf
trigger,PDF,../manuals/trigger/man/trigger.pdf,https://bioconductor.org/packages/release/bioc/manuals/trigger/man/trigger.pdf
trigger,Text,../news/trigger/NEWS,https://bioconductor.org/packages/release/bioc/news/trigger/NEWS
trio,PDF,../vignettes/trio/inst/doc/trio.pdf,https://bioconductor.org/packages/release/bioc/vignettes/trio/inst/doc/trio.pdf
trio,PDF,../manuals/trio/man/trio.pdf,https://bioconductor.org/packages/release/bioc/manuals/trio/man/trio.pdf
triplex,PDF,../vignettes/triplex/inst/doc/triplex.pdf,https://bioconductor.org/packages/release/bioc/vignettes/triplex/inst/doc/triplex.pdf
triplex,PDF,../manuals/triplex/man/triplex.pdf,https://bioconductor.org/packages/release/bioc/manuals/triplex/man/triplex.pdf
triplex,Text,../news/triplex/NEWS,https://bioconductor.org/packages/release/bioc/news/triplex/NEWS
tripr,HTML,../vignettes/tripr/inst/doc/tripr_guide.html,https://bioconductor.org/packages/release/bioc/vignettes/tripr/inst/doc/tripr_guide.html
tripr,PDF,../manuals/tripr/man/tripr.pdf,https://bioconductor.org/packages/release/bioc/manuals/tripr/man/tripr.pdf
tripr,Text,../news/tripr/NEWS,https://bioconductor.org/packages/release/bioc/news/tripr/NEWS
tRNA,HTML,../vignettes/tRNA/inst/doc/tRNA.html,https://bioconductor.org/packages/release/bioc/vignettes/tRNA/inst/doc/tRNA.html
tRNA,PDF,../manuals/tRNA/man/tRNA.pdf,https://bioconductor.org/packages/release/bioc/manuals/tRNA/man/tRNA.pdf
tRNA,Text,../news/tRNA/NEWS,https://bioconductor.org/packages/release/bioc/news/tRNA/NEWS
tRNAdbImport,HTML,../vignettes/tRNAdbImport/inst/doc/tRNAdbImport.html,https://bioconductor.org/packages/release/bioc/vignettes/tRNAdbImport/inst/doc/tRNAdbImport.html
tRNAdbImport,PDF,../manuals/tRNAdbImport/man/tRNAdbImport.pdf,https://bioconductor.org/packages/release/bioc/manuals/tRNAdbImport/man/tRNAdbImport.pdf
tRNAdbImport,Text,../news/tRNAdbImport/NEWS,https://bioconductor.org/packages/release/bioc/news/tRNAdbImport/NEWS
tRNAscanImport,NA,NA,NA
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f4_data_manipulation.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f4_data_manipulation.html
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f3_data_visualization.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f3_data_visualization.html
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f1_introduction.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f1_introduction.html
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f7_import_export.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f7_import_export.html
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f2_loading_data.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f2_loading_data.html
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f5_model_inference.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f5_model_inference.html
TRONCO,HTML,../vignettes/TRONCO/inst/doc/f6_post_reconstruction.html,https://bioconductor.org/packages/release/bioc/vignettes/TRONCO/inst/doc/f6_post_reconstruction.html
TRONCO,PDF,../manuals/TRONCO/man/TRONCO.pdf,https://bioconductor.org/packages/release/bioc/manuals/TRONCO/man/TRONCO.pdf
TRONCO,Text,../news/TRONCO/NEWS,https://bioconductor.org/packages/release/bioc/news/TRONCO/NEWS
TSAR,HTML,../vignettes/TSAR/inst/doc/FAQ_assistance.html,https://bioconductor.org/packages/release/bioc/vignettes/TSAR/inst/doc/FAQ_assistance.html
TSAR,HTML,../vignettes/TSAR/inst/doc/TSAR_Package_Structure.html,https://bioconductor.org/packages/release/bioc/vignettes/TSAR/inst/doc/TSAR_Package_Structure.html
TSAR,HTML,../vignettes/TSAR/inst/doc/TSAR_Workflow_by_Command.html,https://bioconductor.org/packages/release/bioc/vignettes/TSAR/inst/doc/TSAR_Workflow_by_Command.html
TSAR,HTML,../vignettes/TSAR/inst/doc/TSAR_Workflow_by_Shiny.html,https://bioconductor.org/packages/release/bioc/vignettes/TSAR/inst/doc/TSAR_Workflow_by_Shiny.html
TSAR,PDF,../manuals/TSAR/man/TSAR.pdf,https://bioconductor.org/packages/release/bioc/manuals/TSAR/man/TSAR.pdf
TSAR,Text,../news/TSAR/NEWS,https://bioconductor.org/packages/release/bioc/news/TSAR/NEWS
TSCAN,PDF,../vignettes/TSCAN/inst/doc/TSCAN.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TSCAN/inst/doc/TSCAN.pdf
TSCAN,PDF,../manuals/TSCAN/man/TSCAN.pdf,https://bioconductor.org/packages/release/bioc/manuals/TSCAN/man/TSCAN.pdf
TSCAN,Text,../news/TSCAN/NEWS,https://bioconductor.org/packages/release/bioc/news/TSCAN/NEWS
ttgsea,HTML,../vignettes/ttgsea/inst/doc/ttgsea.html,https://bioconductor.org/packages/release/bioc/vignettes/ttgsea/inst/doc/ttgsea.html
ttgsea,PDF,../manuals/ttgsea/man/ttgsea.pdf,https://bioconductor.org/packages/release/bioc/manuals/ttgsea/man/ttgsea.pdf
ttgsea,Text,../news/ttgsea/NEWS,https://bioconductor.org/packages/release/bioc/news/ttgsea/NEWS
TTMap,PDF,../vignettes/TTMap/inst/doc/TTMap.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TTMap/inst/doc/TTMap.pdf
TTMap,PDF,../manuals/TTMap/man/TTMap.pdf,https://bioconductor.org/packages/release/bioc/manuals/TTMap/man/TTMap.pdf
TurboNorm,PDF,../vignettes/TurboNorm/inst/doc/turbonorm.pdf,https://bioconductor.org/packages/release/bioc/vignettes/TurboNorm/inst/doc/turbonorm.pdf
TurboNorm,PDF,../manuals/TurboNorm/man/TurboNorm.pdf,https://bioconductor.org/packages/release/bioc/manuals/TurboNorm/man/TurboNorm.pdf
TurboNorm,Text,../news/TurboNorm/NEWS,https://bioconductor.org/packages/release/bioc/news/TurboNorm/NEWS
TVTB,HTML,../vignettes/TVTB/inst/doc/Introduction.html,https://bioconductor.org/packages/release/bioc/vignettes/TVTB/inst/doc/Introduction.html
TVTB,HTML,../vignettes/TVTB/inst/doc/tSVE.html,https://bioconductor.org/packages/release/bioc/vignettes/TVTB/inst/doc/tSVE.html
TVTB,HTML,../vignettes/TVTB/inst/doc/VcfFilterRules.html,https://bioconductor.org/packages/release/bioc/vignettes/TVTB/inst/doc/VcfFilterRules.html
TVTB,PDF,../manuals/TVTB/man/TVTB.pdf,https://bioconductor.org/packages/release/bioc/manuals/TVTB/man/TVTB.pdf
TVTB,Text,../news/TVTB/NEWS,https://bioconductor.org/packages/release/bioc/news/TVTB/NEWS
tweeDEseq,PDF,../vignettes/tweeDEseq/inst/doc/tweeDEseq.pdf,https://bioconductor.org/packages/release/bioc/vignettes/tweeDEseq/inst/doc/tweeDEseq.pdf
tweeDEseq,PDF,../manuals/tweeDEseq/man/tweeDEseq.pdf,https://bioconductor.org/packages/release/bioc/manuals/tweeDEseq/man/tweeDEseq.pdf
twilight,PDF,../vignettes/twilight/inst/doc/tr_2004_01.pdf,https://bioconductor.org/packages/release/bioc/vignettes/twilight/inst/doc/tr_2004_01.pdf
twilight,PDF,../manuals/twilight/man/twilight.pdf,https://bioconductor.org/packages/release/bioc/manuals/twilight/man/twilight.pdf
twoddpcr,HTML,../vignettes/twoddpcr/inst/doc/twoddpcr.html,https://bioconductor.org/packages/release/bioc/vignettes/twoddpcr/inst/doc/twoddpcr.html
twoddpcr,PDF,../manuals/twoddpcr/man/twoddpcr.pdf,https://bioconductor.org/packages/release/bioc/manuals/twoddpcr/man/twoddpcr.pdf
twoddpcr,Text,../news/twoddpcr/NEWS,https://bioconductor.org/packages/release/bioc/news/twoddpcr/NEWS
txcutr,HTML,../vignettes/txcutr/inst/doc/intro.html,https://bioconductor.org/packages/release/bioc/vignettes/txcutr/inst/doc/intro.html
txcutr,PDF,../manuals/txcutr/man/txcutr.pdf,https://bioconductor.org/packages/release/bioc/manuals/txcutr/man/txcutr.pdf
txcutr,Text,../news/txcutr/NEWS,https://bioconductor.org/packages/release/bioc/news/txcutr/NEWS
tximeta,HTML,../vignettes/tximeta/inst/doc/tximeta.html,https://bioconductor.org/packages/release/bioc/vignettes/tximeta/inst/doc/tximeta.html
tximeta,PDF,../manuals/tximeta/man/tximeta.pdf,https://bioconductor.org/packages/release/bioc/manuals/tximeta/man/tximeta.pdf
tximeta,Text,../news/tximeta/NEWS,https://bioconductor.org/packages/release/bioc/news/tximeta/NEWS
tximport,HTML,../vignettes/tximport/inst/doc/tximport.html,https://bioconductor.org/packages/release/bioc/vignettes/tximport/inst/doc/tximport.html
tximport,PDF,../manuals/tximport/man/tximport.pdf,https://bioconductor.org/packages/release/bioc/manuals/tximport/man/tximport.pdf
